end_date,Close,High,Low,Open,Volume,ret_1d,ma_5,ma_20,ma_diff,vol_20,momentum
2023-02-03,0.12693085,0.06475556,0.07749513,0.091307096,0.06409911,0.1516383,0.076387666,0.1240739,0.15893741,0.14740373,0.15520741
2023-02-10,0.12794782,0.06384137,0.07760525,0.092232294,0.06569888,0.15275818,0.076398104,0.12358569,0.15814403,0.1293514,0.14864518
2023-02-17,0.12751327,0.06328312,0.07774488,0.09053674,0.06390038,0.1522191,0.076115154,0.12523828,0.15454392,0.1271076,0.14349407
2023-02-24,0.13027558,0.06432445,0.077658005,0.09344558,0.062928244,0.1544188,0.079472356,0.12148737,0.1552647,0.12547201,0.1322703
2023-03-03,0.12846164,0.065660805,0.0793433,0.09445035,0.0654042,0.16038257,0.07981198,0.12149962,0.17647566,0.12815936,0.13781232
2023-03-13,0.1293693,0.06626698,0.0774201,0.092185214,0.06486806,0.16168705,0.081371084,0.12509997,0.17800996,0.13367389,0.14664742
2023-03-20,0.13339642,0.066641934,0.075083874,0.09314544,0.06752951,0.16777271,0.08236371,0.12429374,0.2117593,0.1501289,0.15305029
2023-03-27,0.1321829,0.064912036,0.07464576,0.09201886,0.06753588,0.16155396,0.081059895,0.1261184,0.1857366,0.14207138,0.15300186
2023-04-05,0.1311944,0.06338564,0.07488848,0.09239703,0.06868959,0.16452098,0.079189785,0.12717602,0.1857392,0.15240048,0.16385965
2023-04-13,0.12938584,0.06287747,0.07310179,0.089071795,0.07036005,0.15882364,0.07661177,0.12725893,0.18467374,0.1621469,0.17674841
2023-04-21,0.13369626,0.063686155,0.07114407,0.0908557,0.07043483,0.1666344,0.07788303,0.12487097,0.18735503,0.18400504,0.17464632
2023-04-28,0.13386679,0.06236805,0.069912,0.09040372,0.07157551,0.16441147,0.076370485,0.12808803,0.18669827,0.20210974,0.17510904
2023-05-08,0.12807757,0.06348703,0.06919778,0.08709295,0.064797744,0.15530331,0.07224704,0.13187362,0.18109441,0.2010863,0.17909275
2023-05-15,0.13126211,0.0647344,0.06760033,0.08562503,0.06294414,0.15711157,0.072290525,0.13212232,0.1798935,0.20478037,0.17329842
2023-05-22,0.13231918,0.0654614,0.06710275,0.088081084,0.064143285,0.15502065,0.07117855,0.13192277,0.18258421,0.20377661,0.17521344
2023-05-29,0.12810472,0.06333448,0.06604336,0.08516015,0.0638575,0.15359573,0.07067562,0.1332081,0.18088268,0.20142892,0.17882705
2023-06-05,0.12963009,0.062263742,0.06431598,0.08458999,0.061591033,0.14736249,0.068635985,0.1327062,0.1593913,0.19489495,0.18030116
2023-06-12,0.13117366,0.060218934,0.06432614,0.08566863,0.06525262,0.14500813,0.06701412,0.13100825,0.15812854,0.19046932,0.17471525
2023-06-19,0.12806611,0.057944257,0.06442338,0.08345881,0.060479287,0.13949123,0.065638915,0.13264851,0.11917518,0.17108884,0.1674394
2023-06-26,0.1281988,0.059736047,0.06519439,0.08515887,0.060877223,0.13797008,0.0658099,0.12935165,0.106092356,0.16301677,0.16360694
2023-07-04,0.12703185,0.061378583,0.066130444,0.083815835,0.06103105,0.1351655,0.06624611,0.12846269,0.10511089,0.15059477,0.16588224
2023-07-11,0.12842315,0.06102265,0.06707161,0.08407461,0.05950222,0.13422652,0.06718004,0.12989444,0.10897256,0.15462597,0.15456365
2023-07-18,0.12536551,0.060802657,0.067238905,0.083248116,0.061292216,0.13012902,0.065351434,0.13268909,0.1065267,0.15551104,0.1602839
2023-07-25,0.12425242,0.061520454,0.06728773,0.08366991,0.058254138,0.13030075,0.065706104,0.13240771,0.11001111,0.15828402,0.16506995
2023-08-01,0.1287625,0.061694395,0.0668849,0.088094816,0.0601561,0.130672,0.06725306,0.12764297,0.11452211,0.15670551,0.15575789
2023-08-08,0.12374184,0.062539786,0.07057965,0.09211249,0.060624473,0.12520286,0.06775192,0.12653834,0.113870695,0.15026589,0.1641209
2023-08-16,0.123837225,0.06048816,0.0715113,0.09199821,0.06285017,0.12544712,0.07003159,0.1261764,0.116551265,0.146264,0.16329344
2023-08-23,0.12632133,0.0600994,0.07341306,0.09458828,0.0652196,0.124584116,0.06990842,0.12728089,0.116403885,0.15105662,0.15781856
2023-08-30,0.12478345,0.05849843,0.075040124,0.09541199,0.06484608,0.12578437,0.07138223,0.12828153,0.121303074,0.15092757,0.15284093
2023-09-06,0.123122215,0.05923218,0.07543424,0.09319122,0.066481814,0.12765165,0.071894355,0.12716055,0.12242136,0.14371617,0.15411724
2023-09-13,0.121146984,0.059733,0.075429186,0.09158726,0.06798004,0.12983511,0.070599146,0.12880048,0.12012624,0.14660524,0.17452104
2023-09-21,0.12003045,0.061372805,0.07485248,0.09052429,0.065569736,0.13540499,0.07253301,0.1312661,0.12182479,0.17090301,0.18226649
2023-09-28,0.124648094,0.06211396,0.07373229,0.0945959,0.06387926,0.13836603,0.07392971,0.1293219,0.12378434,0.18280044,0.16961809
2023-10-06,0.12253105,0.06178816,0.075514585,0.095563084,0.062790275,0.13694933,0.074575186,0.12571499,0.12424838,0.17166069,0.1686175
2023-10-13,0.122472085,0.06169672,0.07636991,0.09383886,0.05955618,0.13822128,0.07582665,0.12413105,0.12447414,0.16117638,0.16778246
2023-10-20,0.12163864,0.06120448,0.07833374,0.0944148,0.06063016,0.14052463,0.075436205,0.117598526,0.11814332,0.141676,0.16006714
2023-10-30,0.1206156,0.063858025,0.08003979,0.09433782,0.058734946,0.13752022,0.076886944,0.11982112,0.13514242,0.1502157,0.16669896
2023-11-06,0.11929701,0.06073935,0.07870204,0.090921,0.057998665,0.13716546,0.07376106,0.12118956,0.17445545,0.17310235,0.16543277
2023-11-13,0.11916442,0.059861604,0.076766945,0.08813464,0.055863548,0.14102156,0.07225968,0.12105104,0.17151466,0.1933393,0.17255498
2023-11-21,0.116277464,0.061056897,0.07407056,0.083974406,0.054907557,0.13791926,0.07050551,0.121772684,0.17285632,0.20225827,0.18178624
2023-11-29,0.117268294,0.061793692,0.0731497,0.080887824,0.05621353,0.14065637,0.069625854,0.121615134,0.16864906,0.22846733,0.18350455
2023-12-06,0.11501886,0.06322864,0.07343689,0.081508406,0.05334669,0.14030331,0.068077676,0.12531027,0.16700548,0.25530565,0.20151733
2023-12-13,0.11812787,0.063401274,0.07280888,0.08196108,0.052708104,0.13829838,0.06879473,0.12364824,0.16922933,0.27187005,0.19179083
2023-12-20,0.11782726,0.062259756,0.07295472,0.0805317,0.054603294,0.13336015,0.06810437,0.12300828,0.16514114,0.27104074,0.20268421
2023-12-28,0.11518767,0.06162698,0.073162764,0.077314265,0.05541618,0.1281789,0.06726825,0.12474059,0.16887955,0.27400985,0.20702454
2024-01-04,0.116806366,0.06375236,0.07169933,0.07779412,0.05639027,0.13149343,0.067051224,0.12584448,0.16516265,0.28967875,0.21380298
2024-01-11,0.11920333,0.063859545,0.07085392,0.08170816,0.059753276,0.12865008,0.06665574,0.1236746,0.1616055,0.2861773,0.21188763
2024-01-18,0.11888903,0.063858904,0.06841502,0.08196909,0.06239617,0.1339235,0.06830635,0.12700003,0.16605695,0.29050955,0.21689515
2024-01-29,0.11762591,0.061738133,0.06911708,0.081494644,0.06693408,0.14069423,0.06834207,0.12738194,0.14615665,0.28517592,0.21806973
2024-02-05,0.11834679,0.06336368,0.06813932,0.08251289,0.07032315,0.14355841,0.071899585,0.12667559,0.10679509,0.2653733,0.22399868
2024-02-12,0.11854335,0.06658909,0.06932331,0.08602944,0.07325978,0.14176145,0.07417825,0.12781473,0.10526338,0.24774127,0.22500199
2024-02-19,0.12093177,0.06733147,0.07062814,0.08956831,0.07681687,0.14202063,0.074844725,0.12607881,0.10282109,0.24064317,0.22319554
2024-02-26,0.12083754,0.06825562,0.07025216,0.09041095,0.07820814,0.13936907,0.07466186,0.12727912,0.100496314,0.21978965,0.22810443
2024-03-04,0.1251172,0.06864331,0.069134116,0.09408685,0.07877376,0.1425376,0.076176845,0.12525079,0.102790706,0.19841598,0.21157256
2024-03-12,0.12577142,0.06925534,0.06825699,0.09475769,0.08107545,0.14715146,0.07733127,0.12417163,0.10074027,0.18400408,0.20735312
2024-03-19,0.12746528,0.07148378,0.06872625,0.09890892,0.09034481,0.15096974,0.0809838,0.12522137,0.104322776,0.16516961,0.19839567
2024-03-27,0.1288313,0.07091592,0.06881651,0.100919075,0.09613812,0.15069096,0.08138161,0.124249555,0.10449913,0.15218636,0.19919366
2024-04-04,0.12728791,0.06890035,0.0681407,0.10009163,0.09891668,0.15409508,0.08156449,0.12401751,0.10205011,0.14186923,0.2102674
2024-04-12,0.12649149,0.06915546,0.06789389,0.09695394,0.09598313,0.15688054,0.08336494,0.1273354,0.104901545,0.14644673,0.21106735
2024-04-22,0.12915577,0.07142915,0.06952229,0.09893965,0.09592468,0.152253,0.08237481,0.12791419,0.10288763,0.15767819,0.21138772
2024-04-29,0.12712812,0.06956722,0.06803014,0.095518775,0.09267878,0.14647336,0.07953608,0.12678371,0.10150509,0.16154768,0.21696827
2024-05-07,0.13088197,0.07134681,0.0676583,0.09775143,0.089352496,0.14416082,0.08040382,0.12496828,0.10389602,0.15814127,0.2090259
2024-05-14,0.13276888,0.07168306,0.06843605,0.09843646,0.08778736,0.14549677,0.08069794,0.12394101,0.11073389,0.16142552,0.20510986
2024-05-22,0.1325266,0.07036748,0.06815349,0.09750784,0.08805512,0.15354374,0.08017264,0.12496293,0.11365916,0.16496563,0.2195972
2024-05-29,0.13067776,0.07030825,0.06753805,0.09706914,0.08437949,0.1579151,0.07981691,0.12464351,0.11267889,0.18034904,0.22493243
2024-06-05,0.1296844,0.07241155,0.068157956,0.09620691,0.087259196,0.15903799,0.081741236,0.12486277,0.11058556,0.19954409,0.22467238
2024-06-12,0.12715203,0.07205439,0.069348045,0.09588478,0.09046577,0.160081,0.08111644,0.12514672,0.109854676,0.21801667,0.23502009
2024-06-20,0.12750433,0.06993342,0.06842927,0.09178211,0.08037576,0.16071664,0.07712075,0.124283895,0.1089087,0.23714797,0.23857732
2024-06-27,0.12674461,0.070727386,0.06823891,0.08899675,0.07921986,0.16433091,0.07732932,0.12625836,0.10766163,0.25397617,0.23790948
2024-07-04,0.12793261,0.072341055,0.06822096,0.0876986,0.07838374,0.1642349,0.07584414,0.12721573,0.10682824,0.26600555,0.2367695
2024-07-11,0.12719117,0.07146587,0.068522505,0.08853723,0.08248522,0.16238983,0.07505249,0.1264377,0.10845284,0.27455112,0.24007852
2024-07-19,0.12707528,0.070585966,0.06864094,0.08630926,0.08124382,0.16145381,0.07429389,0.12818344,0.1109055,0.27988687,0.24042301
2024-07-26,0.13035192,0.07142291,0.068493105,0.089792095,0.08084599,0.17433387,0.07631131,0.1262622,0.11381023,0.28075108,0.23015764
2024-08-02,0.12815143,0.07077858,0.06810999,0.0895981,0.08257761,0.17597179,0.074432224,0.1287007,0.113268144,0.28308323,0.2414842
2024-08-09,0.12928574,0.07057081,0.06739378,0.08897221,0.086670905,0.17976236,0.07468578,0.12959607,0.12751353,0.2957665,0.24527213
2024-08-19,0.12987418,0.0703474,0.06540082,0.08885148,0.08672526,0.1760332,0.07653239,0.1308817,0.1407946,0.31286356,0.23368791
2024-08-26,0.12834111,0.06946521,0.06575528,0.088811666,0.086753756,0.17111917,0.07536642,0.13111149,0.13957377,0.3179227,0.23649937
2024-09-02,0.127454,0.066765904,0.065190606,0.086272456,0.084769614,0.16622628,0.07063354,0.1318315,0.13900821,0.31905356,0.2489373
2024-09-09,0.13100313,0.067618445,0.06555651,0.08753335,0.08162382,0.16523652,0.07111433,0.13169658,0.1434431,0.31527385,0.23736875
2024-09-16,0.12852429,0.06628504,0.06486223,0.08919741,0.08269887,0.1690624,0.07093862,0.12774703,0.1400403,0.30721816,0.23755762
2024-09-23,0.12889269,0.06643714,0.06374052,0.089880474,0.078406624,0.16832857,0.069499046,0.12708904,0.13600704,0.29529765,0.24263947
2024-09-30,0.1285595,0.06709643,0.06495204,0.09155395,0.077490434,0.1675541,0.07110091,0.12804706,0.13733695,0.29477176,0.2415502
2024-10-08,0.13081238,0.07122108,0.06626599,0.09435716,0.07676034,0.170084,0.07382858,0.12798424,0.14534333,0.2938822,0.241575
2024-10-15,0.13256833,0.0693065,0.06430992,0.09458225,0.07833076,0.17464717,0.07306499,0.12512945,0.18739916,0.29148108,0.23748063
2024-10-22,0.13192418,0.06979743,0.06374615,0.09430209,0.080665976,0.16278419,0.07159682,0.12790152,0.23726791,0.29657355,0.23683357
2024-10-29,0.13599782,0.070234306,0.06420439,0.09458192,0.08277805,0.16294819,0.07260104,0.12471738,0.2792241,0.30889684,0.22726421
2024-11-05,0.13338917,0.06941788,0.06386762,0.09312315,0.085898705,0.1568111,0.06999195,0.12515481,0.31066954,0.31417143,0.2204351
2024-11-12,0.13359314,0.07125539,0.064596824,0.09477675,0.088121854,0.15727593,0.0710629,0.12431097,0.31209296,0.3094645,0.21053655
2024-11-21,0.14032856,0.07496277,0.06445929,0.09764619,0.09348247,0.16524675,0.07478173,0.12189377,0.36160257,0.3056497,0.20121755
2024-11-28,0.13885769,0.07351765,0.06414263,0.09733892,0.09459743,0.16817059,0.07645791,0.12132495,0.38172215,0.3104715,0.2127895
2024-12-05,0.13654284,0.07245396,0.06448014,0.09606846,0.09330496,0.1689082,0.07587715,0.12488893,0.3782409,0.31185463,0.2124191
2024-12-12,0.1384544,0.07278331,0.06449054,0.0944298,0.09225091,0.16779938,0.07642747,0.12814885,0.38198107,0.32009727,0.20980972
2024-12-19,0.14004533,0.073819265,0.06572928,0.096760914,0.09287838,0.17068128,0.079655975,0.12832232,0.38637158,0.32760933,0.19953531
2024-12-27,0.1438717,0.07429728,0.065334275,0.09792376,0.09221259,0.1744102,0.080710284,0.12429849,0.41944417,0.32912052,0.18471403
2025-01-03,0.14153978,0.06980954,0.06346716,0.094321296,0.09322103,0.1708959,0.07676067,0.12345251,0.44342124,0.32891095,0.18346837
2025-01-10,0.1409432,0.07164916,0.063926,0.095319934,0.091640756,0.17408611,0.07845116,0.12395297,0.40872484,0.3289756,0.18407334
2025-01-17,0.14303353,0.0721206,0.064309075,0.09571567,0.09294917,0.17591885,0.07928692,0.122563705,0.40507308,0.33730608,0.1841006
2025-01-24,0.13916653,0.07101352,0.06451291,0.094780535,0.092809536,0.17303506,0.07769195,0.12547386,0.39421082,0.34218663,0.1866026
2025-01-31,0.13777436,0.0703872,0.064684525,0.09425446,0.08684082,0.17379516,0.077997245,0.12723748,0.368976,0.3378571,0.19389245
2025-02-06,0.13674846,0.06923392,0.06441058,0.091435626,0.08182093,0.17341115,0.077786654,0.12716013,0.35479772,0.324249,0.20780651
2025-02-13,0.13569154,0.06819205,0.064303614,0.09167779,0.076364405,0.17171402,0.07801357,0.12720458,0.30933377,0.3083885,0.20266055
2025-02-20,0.14007217,0.068922594,0.06548826,0.09543781,0.071820155,0.17537649,0.07888313,0.124742195,0.29759678,0.29759905,0.17877637
2025-02-28,0.1430531,0.07108084,0.064682774,0.09857256,0.074480146,0.1763255,0.080803424,0.120035514,0.34646893,0.29637852,0.17983226
2025-03-07,0.14512993,0.0710927,0.06366936,0.10047023,0.07996755,0.17384802,0.081203066,0.117623776,0.38353774,0.2949001,0.18006876
2025-03-17,0.14204755,0.0676982,0.0625479,0.099556774,0.08443137,0.16960727,0.07916498,0.11990843,0.3857078,0.29989192,0.1890695
2025-03-24,0.13688162,0.06465106,0.062115736,0.09732563,0.08455448,0.16633953,0.07860632,0.123289675,0.3522582,0.30292445,0.20454478
2025-04-01,0.13703674,0.06672594,0.063782774,0.0984673,0.08400289,0.1677377,0.08055146,0.12501003,0.31657192,0.30323735,0.20984547
2025-04-08,0.13710262,0.068376414,0.06489863,0.09881,0.08677664,0.15906984,0.08268658,0.124615826,0.31313822,0.30550608,0.21561083
2025-04-17,0.1339307,0.0674981,0.06458373,0.09621284,0.08410688,0.1588886,0.08257987,0.12459281,0.2950788,0.30540085,0.23494214
2025-04-25,0.1322137,0.06849951,0.066447005,0.09397842,0.07898569,0.1577475,0.083276145,0.12523748,0.2604985,0.30320683,0.2411604
2025-05-05,0.13428977,0.06905429,0.06735708,0.09376245,0.076107435,0.16123952,0.085511394,0.12342582,0.23721868,0.30439883,0.23628396
2025-05-12,0.1354836,0.0706365,0.06966874,0.09546654,0.07776066,0.1561884,0.08562343,0.124326795,0.23993573,0.3177657,0.2259688
2025-05-19,0.13227667,0.06991174,0.071306534,0.09309554,0.079976045,0.15322451,0.0833564,0.12816185,0.2366461,0.33316973,0.23349756
2025-05-26,0.13105886,0.07107686,0.07196095,0.09094205,0.08292718,0.14719579,0.08499428,0.13110758,0.2317104,0.3352929,0.22980079
2025-06-02,0.12844087,0.06952626,0.07195273,0.09072365,0.08486336,0.14800929,0.082782656,0.13351132,0.18355505,0.33429262,0.22494839
2025-06-09,0.12438698,0.070358396,0.074748755,0.09075029,0.08349884,0.1477593,0.081806846,0.13559192,0.14524795,0.3202735,0.22314392
2025-06-16,0.12575485,0.073387295,0.07498329,0.09132666,0.07892405,0.14688535,0.08245029,0.13251075,0.1409507,0.3053789,0.22775896
2025-06-23,0.12693824,0.07344739,0.075356446,0.09343857,0.077285476,0.1434949,0.08223888,0.12974958,0.1408934,0.28042713,0.21435852
2025-06-30,0.124203406,0.07170848,0.07393612,0.09184035,0.074730866,0.14183497,0.08022856,0.13004276,0.13841192,0.27409062,0.22086163
2025-07-07,0.12317768,0.068662554,0.07221797,0.0899695,0.07319132,0.14477731,0.077162184,0.13020046,0.13759667,0.27326995,0.21931802
2025-07-14,0.1250786,0.06823299,0.07193585,0.09186102,0.07306428,0.14384153,0.07624519,0.13159905,0.11038399,0.2630634,0.19787385
2025-07-21,0.12717813,0.066473566,0.07196415,0.094926596,0.07646778,0.14418,0.07643496,0.12848106,0.1191856,0.24796565,0.18399762
2025-07-28,0.12654838,0.06678484,0.07170542,0.09656882,0.07900069,0.1434271,0.07606272,0.12736091,0.124944024,0.23250587,0.18398924
2025-08-04,0.12802213,0.06714401,0.07123439,0.098093815,0.07934247,0.14573498,0.075182274,0.12623045,0.14759924,0.21841939,0.17870171
2025-08-11,0.12747182,0.0673738,0.07191699,0.10076607,0.08153076,0.14887111,0.07591474,0.12321945,0.15253983,0.20289591,0.17696197
2025-08-19,0.12524137,0.06453241,0.07062861,0.099817045,0.079974025,0.14885613,0.07474185,0.12285161,0.15505764,0.1914431,0.1843781
2025-08-26,0.12528448,0.06559626,0.0697933,0.097686775,0.07679155,0.14246675,0.076064415,0.12215914,0.15606412,0.1799293,0.19268046
2025-09-03,0.1281173,0.06714406,0.069806255,0.10010393,0.075078495,0.14269148,0.077480264,0.121945634,0.15450062,0.17697097,0.19084077
2025-09-10,0.1281467,0.066004656,0.06966564,0.09799862,0.073384546,0.1436566,0.07623172,0.12041106,0.15294316,0.17730425,0.18399516
2025-09-17,0.1271645,0.06758821,0.068900086,0.09593217,0.07393585,0.1434262,0.07399027,0.12186245,0.15335535,0.18547522,0.18675502
2025-09-24,0.12963615,0.0681213,0.0691417,0.0971152,0.07544982,0.14495763,0.07486002,0.120646365,0.15960123,0.19315313,0.17337361
2025-10-01,0.1322193,0.069833376,0.07016556,0.10022198,0.078425564,0.15166365,0.07655521,0.12021339,0.15875039,0.1841833,0.1705818
2025-10-09,0.12904683,0.06964829,0.070791386,0.09753636,0.07726608,0.14948866,0.07609121,0.11980793,0.16034599,0.1854748,0.18824741
2025-10-16,0.12786679,0.06998673,0.069338076,0.09528224,0.076706685,0.15436259,0.07646607,0.12181315,0.15368818,0.18852238,0.19323806
2025-10-24,0.1261874,0.06926141,0.068464704,0.09194982,0.07707153,0.15072723,0.07443406,0.12441205,0.14417754,0.20561603,0.2048259
2025-10-31,0.12480079,0.068166405,0.06844354,0.08951796,0.0754317,0.15374352,0.073952906,0.12377907,0.12185559,0.21604384,0.20683065
2025-11-10,0.12661116,0.06715942,0.067238055,0.09010296,0.073289916,0.14992234,0.07296498,0.122033216,0.11893208,0.23110159,0.20316009
2025-11-17,0.12718879,0.068496466,0.068024084,0.08900856,0.07711151,0.14852269,0.07243967,0.12073684,0.11539998,0.22794627,0.2139775
2025-11-24,0.12552653,0.066558614,0.06807129,0.08819626,0.074660115,0.14593652,0.07193477,0.12055968,0.11398833,0.2239592,0.20513839
2025-12-01,0.12734681,0.064387634,0.06476601,0.084486246,0.07148478,0.15494856,0.0740766,0.12045551,0.117928416,0.22555557,0.19869694
2025-12-08,0.1276737,0.06598733,0.0655665,0.08765553,0.07176508,0.15331937,0.07544205,0.12112104,0.119525164,0.22176316,0.19555815
2025-12-15,0.12724046,0.065070845,0.068450354,0.09006497,0.07110421,0.15399541,0.076892465,0.12072816,0.12103006,0.21281604,0.19069333
2025-12-22,0.12680118,0.06449286,0.07079291,0.09057329,0.06911146,0.15279105,0.07628239,0.119994424,0.11843066,0.19012032,0.18591794
2025-12-30,0.12216004,0.06278626,0.070136115,0.08808566,0.063601285,0.14530641,0.07559617,0.118204765,0.11181222,0.17865303,0.18781613
